Application Type,Signal Strength,Latency,Required Bandwidth,Allocated Bandwidth,Resource Allocation
4,0.6010086802764365,0.039139704875152725,0.0,0.042412221749386664,0.0916409683706037
4,0.2225062814098025,0.33408094115332043,0.8312373173742716,0.0,0.5144553112858234
8,0.3400652275756218,0.21005415986882414,0.6175545097572634,0.0,0.1893009257152013
7,0.1124846434654751,0.33137865108560843,0.03213937079877083,0.011122415512992841,0.5736307794263507
10,0.3094588228827453,0.36001050538604806,0.875675272120807,0.2153936754050651,0.581114140663813
10,0.11783296121876682,0.24599949675947072,1.0,0.055395612421241074,0.7189258186936942
4,0.7621920560478429,0.9759953978481766,1.0,0.7935005249885944,0.15444164342763833
10,0.230250445011592,0.9183436439315712,0.0922489929788746,0.009059209881556816,0.5029819415553656
3,0.5471777878467523,0.02516978517497112,0.9495512809709279,0.0012460416939500812,0.6873166464217799
5,0.9049507195135887,0.0647561335559072,0.7445315015689543,0.0,0.7617383910689481
6,0.5369159263669077,0.3523969066773647,0.06388670739291853,0.009554189258237004,0.30254481533914995
8,0.4214903700732263,0.11110073571366677,1.0,0.08404167945765709,0.9402995173134421
0,0.3302478023214933,0.5796023304221241,0.06232517629047056,0.02233202637222176,0.0
5,1.0,0.9533737227913305,1.0,0.0,0.8446006750575759
1,0.5898851666460088,0.5775215806655416,0.49231440405525034,0.0,0.6905467288577577
10,0.530295584307277,0.8998289419309522,0.8094848584993083,0.8385229296582826,0.8263488782322799
5,0.12106722566152853,0.5273269544142462,0.20696855436450093,0.03046101595660068,0.23204068585352372
10,0.875698894194036,0.9309701974365696,0.47185004061751035,0.687992593368583,0.0
8,0.5229559217401942,0.19391443431465458,0.0,0.1436710150501928,0.0
6,0.55950610032158,0.4559518078400281,0.8753494307372439,0.7223732031923877,0.16786767910189385
5,1.0,0.8719429015162999,0.8706029363358357,0.08760212946449977,0.8761301273547959
6,0.530155994990316,0.9798466275888537,0.5695711286828429,0.0,0.7756227442714059
4,0.5679561797090652,0.24435030959469622,0.04260522408237215,0.0,0.0640858243537638
9,0.3554835000654464,0.3178464056845026,0.06807336597583755,0.35605753079271507,0.4386664569022905
1,0.2639894307201901,0.06933373677641572,1.0,0.021968743337078586,0.7449741376051798
7,0.38278789209371966,0.0,1.0,0.07894769191843079,0.13120877716618806
4,0.44588214800851117,0.2090101537909349,0.0,0.0,0.746108223310102
1,0.5587646960547714,0.4046156571820744,0.7555050063284571,0.0,0.19053496972997008
4,0.6793613504661058,0.7751074863045911,0.6678271271126233,0.6390126858645224,0.6628137504350102
5,0.5058769578641276,0.7942570006156638,0.7338234509761454,0.09275288267591084,1.0
7,0.389362577107206,0.48001751396203474,0.3299317795366782,0.02194300856581324,0.46934223353000504
3,0.696339577815905,0.9068563685156456,0.022909914150117724,0.0839834134238095,0.596653792377485
7,0.29020813533574435,0.6126881639594408,0.07765652036671249,0.04166519733387175,0.7648589727677854
4,0.1736403470133555,0.3664382386297726,1.0,0.0031738736514586516,0.0
6,0.3221884301066517,0.0,0.06604648988070166,0.029869602280816365,0.6609138085952904
0,0.12619049908288751,0.35062520852680734,0.005126645737890356,0.0,0.07466700192301351
6,0.18552889021850819,0.8153906511031955,0.42210527326181696,0.041515981828645174,0.5044169333347235
4,0.6531317860701737,0.9977320491851217,0.0,0.0,0.6115087092973828
0,0.5751666561044525,0.22349352237298978,0.0,0.01284364317220323,0.04189040859870269
7,0.42629886670851647,0.1870796853340543,1.0,0.01580761795664811,0.4214194928600449
9,0.5504728560784012,0.21395674068931297,0.10340374124408648,0.0,0.20558822710501096
10,0.5938705441133897,0.5234025029872742,0.015547032676919651,0.3072601559688357,0.1961343086199972
6,0.20916438239796276,0.16732315986767682,1.0,0.0,0.7955672721376965
8,0.09170308245853828,0.8957288258217002,0.25784883260087593,0.3006295642631765,0.19381619918300902
10,0.24953535160593648,0.22497947821996153,0.034120548520544546,0.06739830594603745,0.8275336488849233
7,0.1522508083786619,0.03568127750843761,0.4918367518664231,0.05180828468566997,0.0010024176721224187
1,0.06484965636114778,0.47104184277492256,0.03934135503765351,0.009334788686880278,0.12227508816696904
4,0.3594628665835083,0.35530736624111003,1.0,0.028019467074513686,0.4877283562174998
6,0.33101876410509123,0.37890522782154135,0.34183676556742776,0.0,0.7438954199419049
1,0.1666381441322679,0.10399328959944115,0.5260282339211262,0.6977278427641864,0.9172207242096588
5,0.8243876763029587,0.6313313936688428,0.4509366811232829,0.0,0.01372654552291297
5,0.3715361029140146,0.17411207864081624,0.8071859679214691,0.0,1.0
3,0.2613492144144453,0.9432597696122339,0.02920966360190399,0.0,0.6657390954431259
5,0.5388108990726944,0.13717179902297433,0.010659122952054692,0.0,0.5145314851965085
7,0.6400569489033541,0.09532918635582296,0.42387227157251134,0.008426025283453875,0.540251005888245
8,0.4291177445837849,0.12974582556766256,0.0,0.0027136967274544177,0.47633720916855543
7,0.3464745146372301,0.8268037480996929,1.0,0.0,0.07904820807098395
4,0.469331851063481,0.7087448285411702,0.059812688645286216,0.3433106441938961,0.0
5,0.45382656254494413,0.2595701393556593,0.35702545453313506,0.0827975288900665,0.6755058750189709
2,0.27316032609322793,0.8394667991786728,0.04107179481160248,0.9176320221020788,0.19111779290761122
10,0.35603693601045416,0.390364090493069,0.1721272062935832,0.8604951145768425,0.3678756107538922
0,0.33047183031273325,0.0,0.9077917782552298,0.026467046907577136,0.732907277348124
7,0.33312640423566975,0.40516447439897674,0.07171431284533565,0.0,0.2094084538365346
4,0.16276658406169736,0.2361518877628951,0.05396546792189634,0.06992854693843287,0.4317344331857794
3,0.5045732300931333,0.38450702472379805,0.8370887440806403,0.015143906540350624,0.8375574754922348
6,0.2652280987761059,0.10096044039393487,0.6195398489089716,0.05832028010280577,0.6900493632182552
3,0.45414959896126417,0.937623244832778,0.04375527313687777,0.7792051294839186,0.6054586794702087
5,0.651735780526407,0.31813439027747475,0.47238919588168904,0.06792542317950175,0.6421422662445739
3,0.3612141948826288,0.9311890109164864,0.9353980067584724,0.004921937581893871,0.24379970635935744
2,0.9560763758022407,0.928981088005711,0.0,0.03155657585649593,0.6543940488061173
7,0.4008151045374758,0.2657279003138365,0.0,0.0959406463084676,0.84618095477665
4,0.101235937009657,0.3259134294079524,0.1046047311648822,0.0,0.30665654261598774
10,0.8353462372537277,0.20727949243150284,0.24022742472678926,0.0,0.17849646768950655
3,0.5593447552196246,0.2332932583303105,0.38139597742069953,0.0,0.18817983667913352
5,0.41475734964296634,0.9119029156477696,0.14719952298667122,0.009587952249161901,0.6235169164742105
2,0.48881630625572625,0.3678276473508067,0.009115665868338767,0.4100303819035574,0.13618825064845266
6,0.8970391085287783,0.0,0.039969052444660105,0.04458136699004839,1.0
4,0.2300320707710771,0.8548035439315059,0.0,0.01444417228460747,0.15324796841724458
4,0.6685207420629464,1.0,0.3440088073329858,0.0,0.4465963548123171
5,0.19463572842137197,0.46465276569944525,0.9293620159481033,1.0,0.08343392134796102
7,0.46956523508783,0.4489711009405384,1.0,0.8112480848861744,0.03195377058787913
8,0.426129043487981,0.48677130014663567,0.5542329376678821,0.039460044526738805,0.9893488232356863
8,0.15456931773986865,0.5226660797428343,1.0,0.08112161437799065,0.02475284127541605
8,0.3950586542985293,0.4512384061696153,0.9619244612583076,0.40914745386399587,0.6874131043557177
4,0.27448905784636324,0.9071614996288508,0.6951251474292844,0.0,0.20333059037110712
10,0.4405779484364834,0.4000476520716497,0.844442538820814,0.016481056961588303,0.5118781700082327
7,0.1641467012351312,0.30058113128475394,1.0,1.0,0.028811590018316346
5,0.2317122330473181,0.9516414891753832,1.0,0.0,0.6069245806302533
10,0.08782719295687952,0.5312901061074626,0.10469442918350011,0.255897831511225,0.5644987034794281
8,0.17996999937341415,0.36950774942760123,0.02405925797265279,0.9780777837622247,0.11366200997256348
8,0.9949226708887309,0.5273656188033049,0.49029383167037954,0.0,0.0
6,0.4248347660027955,0.8510127579520494,0.0901194977660361,0.0,0.6766418543323114
3,0.7150741638975765,0.946232496467745,0.0,0.0,0.9351015798497061
3,0.19484829460865438,0.2600409847391889,0.371041281464639,0.0,0.24888295715443803
7,0.31675443141189735,0.9461866677974593,1.0,0.0,0.40864004461916126
6,0.23398459829372154,0.8692106840314489,0.06464420271107858,0.2419969324928499,0.5373489409767784
8,0.35419428013494536,0.4314525347006786,0.051010507654208524,0.0014449597710824054,0.0
4,0.5313339772787463,0.458639569674068,0.4313341088676796,0.8479230293857795,0.465190733193264
4,0.3692804690086065,0.20674250111960019,0.7478629035503636,0.0,0.0
9,0.8496740420489286,0.21822181638179963,0.35426831776102485,0.15344260479620958,0.5431922528252048
3,0.9586723277443419,1.0,0.2638099010348271,0.0,0.00828956417325144
1,0.28212448100450904,0.2456074674780701,1.0,0.0,0.9691441013402069
5,0.39159003449355995,0.3264003761664884,0.9877496720384706,0.0,0.5934557764103692
7,0.27930865208242944,0.14545302089840773,1.0,0.0,0.42164881127641995
5,0.22124063387615892,0.19620174321002312,0.07711611945688379,0.36290132873460207,0.8679342555999222
5,0.9084796621850806,0.5151191246003505,0.060473347665442864,0.026297800380340266,0.7365421457573366
8,0.5239007615839566,0.9907556313730735,0.07616964917635656,0.0,0.7233893329478731
7,0.13395476936871065,0.007417235876776174,0.024532989457309032,0.0,1.0
8,0.13191974159162578,0.3789026009489337,1.0,0.0,0.3642338307484333
9,0.20645372292712416,0.408404798105365,0.39215832116456106,0.5013816066093899,0.0
5,0.2404283902764158,1.0,0.038604718556821675,0.3520491382674142,0.6007876630264369
8,0.8998888306973728,0.02442417408955863,0.08734505750709534,0.41076724682589333,0.8024714216421313
6,0.7746091860695052,0.0305010421257505,1.0,0.07576505242327461,0.0
6,0.5296707112003145,0.14061756404962444,0.8943740255304761,0.0,0.3648872359616804
7,0.4023360587986242,0.0,0.9034456003738094,0.026275692751975076,0.25311145465514473
10,0.20549867713597403,0.5004179569964384,0.47962667054763275,0.0,0.09170489945341484
6,0.4892015142569057,1.0,0.14689750276224842,0.19094188271538884,0.3184547234467834
1,0.22891623007341458,0.0,0.0,0.0,0.5841950252672912
3,0.19575677638900127,0.5352189059501897,0.05303188611074292,1.0,1.0
4,0.5752856350333242,0.30597510156308083,0.11713298499466276,0.0,0.3316859939893182
4,0.48288443836487666,0.03072222129347113,1.0,0.20550857045696963,0.546171745830122
10,0.1007692693011879,0.20920522331638738,0.0,0.05207265477002221,0.9973041826128404
7,0.5044085822791959,0.325056244318949,0.0,0.6223156248347546,0.7002307311916398
4,0.5206771282268529,0.9088521723879002,0.3816723573585017,0.0,0.7326610577685657
9,0.2270694150916853,0.4929157263996377,0.21324402526103864,0.0,0.616914602594835
7,0.3444337589490642,0.4477756550770243,0.13039962827827103,0.010488925787663467,0.0
4,0.273834903335901,0.4322206137187674,0.0,0.09853818112069271,0.0
4,0.11718725974288458,0.43207748037675225,0.0,0.8336388188855207,0.24885979901212146
9,0.884484189363234,0.9521748089675028,0.5417114067660063,0.07891525019275324,0.36563149540700823
6,0.5729518676116269,0.37738120248480944,0.08228545605356179,0.007953969418809556,0.08320164605924263
0,0.30464198513339047,0.02029998301558475,0.5102510929915958,0.3652428307194159,0.25434227800964737
3,0.775567607681156,0.0,0.05629527780831446,0.0,0.877805127308847
6,0.616938147949965,0.331915192009399,0.04101784049255159,0.6398471872229922,0.3143401103262431
1,0.2503181248322027,0.3541133100359919,0.1273719086859877,0.0003868846810210942,0.35259640388522995
6,0.41942462026940236,0.3838887319235513,0.012740039456261032,0.20013049706337255,1.0
4,0.2087617475154691,0.15311281012504163,0.7440071732704697,0.0,0.0
1,0.6597975480411975,0.515302756542121,0.9323660530895925,0.33611964198832317,0.0
4,0.43910530821189536,0.2536166840962899,0.0022917321126979077,0.0,0.039541632847105074
8,0.3454312433668529,0.41404316322306517,0.04704323500181051,0.677465640606378,0.07321270163021065
7,0.9249208063232159,0.8646764201329896,0.156891073126103,0.0,0.5435418805330058
4,0.3504590123918432,0.5493096709073937,0.9203409906832496,0.0,0.5481851772211167
4,0.25095704868514945,0.8680480887397288,0.04622068660307237,0.0,0.0
6,0.5407065048005048,0.8806187290087031,0.9889956648546023,0.0,0.3500785595236325
7,0.43654916192272475,0.3071288993944604,1.0,0.8023989011425791,0.8422197364801943
10,0.19262465868699072,0.46156782589172035,0.0,0.0,0.603461845336177
8,0.8683972585446025,0.6653076759402683,0.6945313641072107,0.048708417593927696,0.3139958882324173
10,0.23791140265994298,0.011758514020766775,0.8187290316288603,0.09728905658768072,0.3311141293384724
4,0.20248410765542557,0.1710247582102133,0.048589011886975626,0.9802428595197257,1.0
5,0.2757446170259187,0.6408000710584671,0.033961149801985197,0.020278036640190362,0.6557212762607382
6,0.2793120182463482,0.5777360327222056,0.5245525557487221,0.22438070386790057,0.05103308631665379
10,0.7557042899282584,0.4775156957613228,1.0,0.06960400538907474,0.11932909211887882
4,0.2563723515715752,0.5590479629740869,0.0314314054409332,0.017245224469413328,0.13881934124740197
7,0.47583853053585967,0.45751612156732585,1.0,0.016154743292519667,0.6107316276418613
7,0.22444980713374743,0.14329914913241312,0.0,0.0,0.8015545936140268
4,0.35659836126459155,0.2908586449312977,0.5022857915736204,0.0,0.8842821639513045
4,0.214162208201357,0.4152212934991948,0.4656428560584961,0.0,0.35288974286474417
4,0.889041464437389,0.2178967744983782,0.6784105298028714,1.0,0.026793779991027944
4,0.463828719078919,1.0,0.1081000954181229,0.0,0.08809282990069023
6,1.0,0.7429819626257669,0.09908325988569254,0.06547524823464247,0.10289215855624856
4,0.46217698186290457,0.3634951710773491,0.08963085750912728,0.03409896413320705,0.7013631886853673
10,0.10237163692285423,0.38731684173620834,0.23662589063940853,0.10389459057353825,0.0
4,0.2876430582299635,0.20705565919097893,0.05182248043570983,0.0,0.11686361347981883
4,0.4167925288368279,0.8939981965543163,0.918006917785169,0.6918992113163848,0.7118583537161888
5,0.35597573052179343,0.10429878142174093,0.36598799200525745,0.04306349124031317,0.5221160302884632
6,0.25108856485995623,0.8923980084566947,0.8944983736038602,0.013971135535428177,0.16833059867885503
8,0.2548207025346529,0.5050476636873973,0.07811430861078061,0.0436057302121806,0.49882958790611226
5,0.25566782721380155,0.4678415135328859,1.0,0.0,0.6389178626085671
3,0.4291877928631473,0.917904991294047,0.41268460442614296,1.0,0.3185404185025487
9,0.33477377275105047,0.8199542866543414,0.9885643484287996,0.06387632186932707,0.0
10,0.27698674645747745,0.5574459078658153,0.0319886245673135,0.0,0.6916815925019293
5,0.31247935306864,0.0,0.9452010837578425,0.08356897105190625,0.1575613196447607
6,0.6351493221421665,1.0,0.32488095471043255,0.015141259893321345,0.8210103420688155
9,0.013585075299057281,0.3463875518191718,0.6584972696923612,0.03165107930084617,0.3661698473661458
5,0.2851640214779404,0.11851914264869581,0.2977676357726754,0.017466554887562238,1.0
7,0.30187571097571203,0.05720665081203463,0.0,0.004166896943484509,1.0
4,0.5734217876345926,0.5246733128025238,0.2873508797855215,0.0,0.4277396485842932
8,0.5315979517283393,0.04890427356356583,0.0,0.04263346220475278,0.3252759669769686
10,0.4137183783838214,0.4616024414351907,0.9225455616875048,0.011541016072506313,0.0
9,0.36114281690680505,0.0,0.5637742937777978,0.8392741237329586,0.022987311863840287
2,0.3591958467907467,0.2558794295478643,0.9407845756757768,1.0,0.010259060940486453
9,0.43849698690520683,0.33818346855910386,0.9147273457338585,0.0044843005658812655,0.03265490590194409
5,0.379980499326021,0.20489030613827558,0.0639038637073567,0.0,0.20849368456117778
4,0.7727036228778954,0.17211680282772068,0.6280460836845537,0.0,0.5881274486946793
0,0.3177035301547571,0.887620677301131,1.0,0.0,0.2280859569037499
8,0.3173032114467792,0.3323348071450496,0.7546185208503279,0.06655354521344636,0.8580503414843811
4,0.27229278889679503,0.400162982238585,0.017201727058409798,0.01737591303085991,0.7802395449587667
5,0.6632208293347475,0.8222060702258694,1.0,0.0,0.0706940467761164
4,0.11269060654423871,0.261995075598373,0.14086028987694682,0.02254164027799317,0.0
5,0.47624396516416045,0.2608355554251766,0.026978092551001715,0.01990764245127802,0.4599922159502213
6,0.0,0.376890228259519,0.22772027076183937,0.031069506807264398,0.9931978156133272
5,0.6739151275971118,0.22038637843133996,0.41855054733913266,0.7721018078808108,0.38107188155793137
7,0.2656136675189843,0.08014877782918417,0.22912414227441757,0.1420544420957786,0.6578769821662573
5,0.422866267456216,1.0,1.0,0.0,0.1565487657744527
5,0.14857182699738347,0.3847156316290762,0.3741114709780761,0.014099810505925322,0.0
1,0.45013677037213407,0.45838346612531444,0.5866562055156963,0.06256978366874134,0.9764796666180567
6,0.19168265452005007,0.4986215518408763,0.031990425628043793,0.018243274069174618,0.20866335424654542
5,0.5540894595897525,0.360356583611361,0.0864300986446982,0.3043038810120919,1.0
7,0.13334061251089313,1.0,0.0,0.35873910134561926,0.642217308093253
0,0.24467999075508298,0.9124652993238164,0.0,0.4845238139754257,0.22651130835922645
6,0.7080084893941953,1.0,0.10196587299702316,0.7342802647910505,0.028958317662965652
3,0.7232986185586335,0.07412059031379095,0.034792171552941495,0.0,0.44221726442019943
3,0.4088597296230043,0.2937972214708323,0.001581055566382484,0.02424873631795433,0.5950971154506208
4,0.6602587946343894,0.17657251672646368,0.07636907459812875,0.1852441589801653,0.34021743569177954
4,0.2992341401777794,0.4022490583096043,0.2239043263596035,0.0,0.5900795633636234
10,0.14773749994274266,0.3483887806198707,0.06582328183652852,0.09760284677406444,0.29870215180314164
7,0.8307349196493593,0.0985396815009606,0.9090885556510878,0.045341283926332056,0.48427140932837903
6,0.8671429596692378,0.3507609490696687,0.395197382881974,0.035225893643176576,0.7159412972168437
2,0.1442194881483584,0.38694159718114995,0.6792538439313132,0.0,0.45293538981571335
3,0.38250814179886106,0.32840403062887663,1.0,0.0,0.02245693348117528
1,0.2789900805364745,0.41733492630443403,0.10734793918199372,0.09420514897652102,0.39195968193402925
3,0.13497286589678456,0.9105930542816905,0.4337177346148149,0.12856022555030322,0.7915711760639085
8,0.3001766510251311,0.38529840810962845,0.05454751438421154,0.24350414134665346,0.4200192978834312
6,0.31240307220210006,0.8057011893067506,0.9690064426170212,0.09385611659548426,0.4467259064439147
4,0.25723705639820293,0.8002925722471714,0.029275492151417545,0.0054659993262260766,0.5647368943749677
8,0.19627252688104943,1.0,0.04716304209001804,0.0,0.45160258432499245
10,0.5066274559726882,0.947781535440572,0.7142042584599679,0.17106716668126598,0.7405941204184272
4,0.4274050902584862,0.48619889470965,0.3235502012679309,0.053922852847455544,0.7798705363804984
6,0.6986041115025463,0.2902475905114234,0.2576056797235226,0.08995354829829075,0.2920901144779909
5,0.3604549315641837,0.5436481205987943,0.006320180941353844,0.025751501589114264,0.10645965735620355
6,0.15966557954690652,0.29306170873030396,0.021618869562752004,0.0,0.1844515316576133
5,0.16452433365711605,0.35903035147421825,0.6911380919700317,0.059407703788809565,0.8464967135292469
7,1.0,0.6188110936788438,0.015545981104053162,0.31741265073587066,0.02609300050293717
4,0.32727287594620674,0.08006337137490432,0.4305302996289615,0.0812392716124838,0.8326945297622275
4,0.9044404352691097,0.22424439013108172,0.8240497652508278,0.0,0.46224275849164376
4,0.9395405200466571,0.307210915069668,0.4688414442029346,0.015061627905847806,0.48967083222223984
8,0.19512360867945977,0.4183052424530731,0.4502684348200214,0.7683765386164123,0.43359325819098127
5,0.6293092229233145,0.42312340439835294,0.09568539368406884,0.08084287817934413,0.36621495116415914
4,0.15832146176584427,0.38885945287850254,1.0,0.058334621082448135,0.039735604864025
10,0.34689340675972136,0.0,0.755860425455119,0.0,0.5889750579700459
4,0.44625508672661846,0.14209575070166303,0.7797349030429995,0.03375732113761043,0.05929816271983375
4,0.3500715811583079,0.0,0.11881051321528441,0.037747967367721125,0.11051994801165876
5,0.6483866324141108,1.0,0.8695364399028578,0.04214950602981002,0.07784856056705514
2,0.5012622285033239,0.337580352670381,1.0,0.06106543999006345,0.5761641268949449
5,0.36813090704533036,0.44660940723140397,0.8642159873707433,0.05029194166750879,1.0
10,0.9473558950854122,0.002573067235082327,0.1376260675370204,0.13533285536383394,0.7753962641793636
5,0.622841326889381,0.19995715971489375,0.0,0.0,0.08587524335699431
7,0.6533392980045398,0.4343968282088333,0.9887755740319818,0.0,0.28293645175529986
10,0.5056679501264225,0.024066488719186097,0.12636364581954815,0.023600444605542656,0.22700782397001273
4,0.41707026424931987,0.24236722360281981,0.04641547770623195,0.23640337699353842,0.328517304384677
4,0.7102471493692072,0.4487081257560179,0.011288075376929588,0.0,0.9662604796419774
10,0.03644896000748693,0.13809300069925956,0.7212651059134757,0.1332096778370191,0.0
7,0.3842229765667933,0.8443459717556844,0.057566955268186656,0.0,0.29055444864575275
0,0.31716907909539466,0.4614532214195467,1.0,0.04077000214222076,0.13112689765590113
10,0.32379706424780874,1.0,0.09517414960523995,0.10027384428265365,0.2555764347775875
5,0.3350366420599377,0.5382590315142647,0.02132913778901659,0.044931915952868405,0.7847105217446143
1,0.3698282923855806,0.251216068912161,0.2805956018615755,0.06804752713567964,1.0
4,0.34388194316373366,0.0,0.9871342767052065,0.07182684291208272,0.6378457461252476
2,0.2723209924341296,0.4823071818621365,0.0,0.4700112998782619,0.30847606154056595
6,0.6286477238673429,0.1346570505651274,0.0,0.0,0.6841932914682272
2,0.42939616828494864,0.310454545911622,0.10516130173399074,0.0,1.0
5,0.8588038049967364,1.0,0.01521039461035669,0.0,0.19252797077961242
5,0.39572353830335594,0.254880553565201,0.0,0.0,0.05403190249058942
9,0.29624111377355233,0.0,0.7497634882869837,0.0842513622687463,0.8354085633615609
4,0.33732330592611437,0.0724352379984329,0.8131955747772321,0.0,0.0
7,0.3111374948422985,0.5800691973418819,0.23834854903910854,0.025012526147921633,0.17544355990325033
0,0.5348274479141284,0.12165083274245334,0.7524247882656329,0.0,0.7478734078743624
6,0.25826644036117596,0.25126922433542553,0.5435086314716057,0.023955986711396787,0.08973401790239038
7,0.8869537846260057,0.13763047427630426,0.044407701001246996,0.0,0.6235082554044128
8,0.2800817587248415,0.4830502193011943,0.7258402317334638,0.0409845016075029,0.0
3,0.3195654316243035,0.46025202327509396,0.33760347472493635,0.0,0.7233196255455587
6,0.5045556698275806,0.0,0.021846641434597525,0.0,0.6432050572985054
8,0.24228629513125371,0.5767617313892524,0.7563111740529631,0.050849495341809804,0.46012292623386947
10,0.26728598377381096,0.22952719497217638,0.0,0.04953365739401843,0.9369270658547478
5,0.47606061708829694,0.6939707156125159,1.0,0.1878489065150281,0.6150320973321707
8,0.15487314538752647,0.18368213113774312,0.7747873812821598,0.5011847886211245,0.5893923528812971
7,1.0,0.44845152423430806,0.9593682149403525,0.0,0.03749228094884777
1,0.7330589987917046,0.23145577617039875,0.8837932119056855,0.0,0.7433196151502428
7,0.2234528607503556,0.6188918745034743,0.434024428076267,0.06939929639481662,0.5364775829193063
5,0.23131875808337266,0.4296224919872608,0.09390494871396121,0.5910090722319492,0.4755550940453636
8,0.280886088667813,1.0,0.1053098042553104,0.0,0.0
3,0.2642283330423082,0.04136164958722843,0.3608556899563976,0.9046371323586452,0.37377286288524525
7,0.6254126884082448,0.2122686763941087,0.42843052564526585,0.0,0.8220886626768468
4,0.4625293304307154,0.09400839104660447,0.7582751118842537,0.15816659429318553,0.045728189411620546
4,0.14405031134213317,0.4235542585345889,0.2656022656056086,0.09092111107082398,0.1998438234646594
4,0.09397115125616504,0.8626778018307899,0.7855542044712044,0.0026772243665337987,0.0
9,0.2600378552777792,0.4810339825816335,0.44726367079069107,0.14395506145105172,0.22429083567151747
2,0.16598216858230858,1.0,0.06402286582269993,0.0,0.7682302666737759
6,0.22151972949979332,0.8983411020355188,0.021541175700008006,0.0,0.0
5,0.28046741011589726,0.5050948350804132,0.06999750476722211,0.04483987531999491,0.7198155130265609
7,0.5565832408664219,0.2788429335129151,0.8440329762172987,0.04604711616627848,0.788765291047989
7,0.14194185863608008,0.8177671158592075,0.5426232440165422,0.0,0.0
9,0.30317273256173743,0.3825978746017267,0.17655997770629195,0.30306043139394473,0.6364539857510189
9,0.5045259555819348,1.0,1.0,0.016052864379468873,0.7729139588164791
2,0.40275814364756063,1.0,0.06449480186117951,0.0,1.0
10,0.6478135204255465,0.28447716654668254,0.2507346312980776,0.007235616183628434,0.833972878989887
3,0.17976325369916418,0.9774972877324692,0.297020994065047,0.0,0.0
6,0.0,0.6160328763047526,1.0,0.0,0.4177838209975406
4,0.5495603296747793,0.8376568400197295,0.022194043921524003,0.0,0.7121681597751094
3,0.4704150381240413,0.9083839834715485,0.06823591765156777,0.3726804417697078,0.483066204514617
0,0.5774939705350468,0.5363964263668435,0.07762897162361053,0.024423771763705193,0.5885739778507584
10,0.2112717862105155,0.9080582556804057,0.31340332649128083,0.02627247150394602,0.7198321953299913
5,0.12646577202856943,0.4251167707094383,1.0,0.0,0.8129462114493613
5,0.41087139633727576,0.8862242239593198,0.4946961377802512,0.9747511693157576,0.14590984589920286
4,0.5679118526980569,1.0,0.2724223145364993,0.0,0.0990701798136302
5,0.16598632235835145,0.2999963098908294,0.10909364173464975,0.0,0.4960955722495443
5,0.814900234728614,0.3109658782430774,0.011408370380855732,0.0,0.8361863782626665
6,0.3471242507440091,0.9657594934250846,0.4295807923174671,0.19244802133908176,0.2173389845409992
4,0.8061153460470445,0.8521336102178679,1.0,0.07905941617404237,0.25478792873262035
5,0.2237402538928003,0.19991214985720845,0.971568166895068,0.12869970951643647,0.6016418350143282
0,0.8523634048480666,0.22664558448617353,1.0,0.38686014225391324,0.38904464682872336
5,0.22594115319899602,0.4941520161014888,0.04139225151445022,0.11743396673013656,0.0
9,0.0,0.45235222883899096,0.7462323676599816,0.0,0.1806931000369436
10,0.5114834588050522,0.2473398429340754,0.09510523547319899,0.009750922524930058,0.0
6,0.8367369737016095,1.0,0.06170857764499116,0.20711844003160776,0.12805789590073735
1,0.4462911362853673,0.7204919577398329,0.018293593484541237,0.9030122251057041,0.7787267933797921
6,0.7938512332120481,0.24637930784798084,1.0,0.04619025565977869,0.20322395791683362
4,0.2781609758017137,0.9434538766349772,0.04149004074531922,0.20921091319694282,0.0
9,0.09008152327666724,0.419671987457265,0.052336142955988776,0.0,0.5579448807662659
4,0.4689030057678052,0.2003537843546125,1.0,0.0,0.27578723581775483
10,0.1683308302687183,0.5376238815560735,0.0,0.07220646098096914,1.0
7,1.0,0.6430919629884967,0.5076841787595353,0.003481408729700493,0.4063983057484183
6,0.4158966225540152,0.2527526045505147,0.8987016788308763,0.09570133369813588,0.7871537947949853
5,0.503800155565694,0.041123162647772604,0.23641247501400448,0.14675983704336834,0.047124648215505105
8,0.22192585825194616,0.33439593616478486,0.013469108839882761,0.02997534296032671,0.20048611753329743
10,0.43456817459973424,0.17185823358217434,0.35277002664519586,0.004814942398324851,0.019492784507374017
1,0.32673170168200366,0.4998525049242466,0.6398400507271451,0.0,0.43157966555261545
4,0.2631257764013625,0.2873620825597222,1.0,0.3187131908879297,0.5220451091113152
10,0.4321700184463353,0.26436616713802447,0.1545270677142551,0.0,0.0
1,0.39028018034821366,0.9293936600575312,0.48628242709701763,0.6454727438351601,0.46964519556700546
8,0.7822730885745828,0.4530189504263224,0.7375907154419542,0.0,0.42841950898979403
3,0.4743620537848515,0.3151394315804251,1.0,0.0,0.11311779391312377
4,0.38600590968363135,1.0,0.06655674777950298,0.0,0.8709095382573866
4,0.20242515212878806,0.2690042824141827,0.5176788398564545,0.04126217532569584,0.0
6,0.37493726415180223,0.9624101481970693,0.043734645046694456,0.10592980425395157,0.24425818812712297
5,0.5686262396747823,0.4889930132331322,0.0,0.0,0.6905808881512816
5,0.3296684935376877,0.8558947523459612,0.0,0.051154615935042475,0.4056699730099747
4,0.17575843166385582,0.516342265133664,0.14414055942063242,0.048017176736945326,0.8854927495205002
5,0.21075478745383816,0.06174003878816983,0.6566112307225527,0.0,0.1516546957889921
